facility_id,campus_id,name,operator_company,facility_type,status,latitude,longitude,geom_type,geocode_precision,coord_confidence,address,city,state,county,zip,country,size_sqft,area_basis,power_capacity_mw,power_basis,power_demand_mw,year_opened,planned_year,in_conus,included,confidence,notes,snapshot_date,dataset_version,sources_json,source_name,source_url,n_sources
dc_a6907eaa6ace,,Amazon Web Services IAD69,Amazon Web Services,hyperscale,operational,39.0254851,-77.4146998,point,address,medium,,,VA,Loudoun,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/9092482804"", ""source_record_id"": ""node/9092482804"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Amazon Web Services IAD69"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""IAD69"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/node/9092482804,1
dc_08edc7c25387,,Stream Data Centers Houston,,unknown,operational,30.1781365,-95.4860464,point,address,medium,4001 Technology Forest Boulevard,The Woodlands,TX,Montgomery,77381,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/9190480200"", ""source_record_id"": ""node/9190480200"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""The Woodlands"", ""addr:housenumber"": ""4001"", ""addr:postcode"": ""77381"", ""addr:state"": ""TX"", ""addr:street"": ""Technology Forest Boulevard"", ""name"": ""Stream Data Centers Houston"", ""telecom"": ""data_center"", ""website"": ""https://www.streamdatacenters.com/datacenters/houston-the-woodlands/""}}]",OpenStreetMap,https://www.openstreetmap.org/node/9190480200,1
dc_0e04fefab68f,,Crown Castle Baltimore,Crown Castle Fiber,unknown,operational,39.2877017,-76.6064893,point,address,medium,111 Market Place,Baltimore,MD,Baltimore,21202-4036,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/9669340912"", ""source_record_id"": ""node/9669340912"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Baltimore"", ""addr:housenumber"": ""111"", ""addr:postcode"": ""21202-4036"", ""addr:state"": ""MD"", ""addr:street"": ""Market Place"", ""addr:unit"": ""Suite 123"", ""name"": ""Crown Castle Baltimore"", ""operator"": ""Crown Castle Fiber"", ""phone"": ""+1 877 486 9377"", ""ref"": ""Baltimore"", ""telecom"": ""data_center"", ""website"": ""https://www.crowncastle.com/communities/baltimore-md.aspx""}}]",OpenStreetMap,https://www.openstreetmap.org/node/9669340912,1
dc_a5cc2c2adb3a,,AiNET One Market Center,AiNET,unknown,operational,39.2917583,-76.6203737,point,address,medium,300 West Lexington Street,Baltimore,MD,Baltimore,21201,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/9669405859"", ""source_record_id"": ""node/9669405859"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Baltimore"", ""addr:housenumber"": ""300"", ""addr:postcode"": ""21201"", ""addr:state"": ""MD"", ""addr:street"": ""West Lexington Street"", ""name"": ""AiNET One Market Center"", ""operator"": ""AiNET"", ""phone"": ""+1 301 931 6574"", ""ref"": ""BW1"", ""telecom"": ""data_center"", ""website"": ""https://www.ai.net/""}}]",OpenStreetMap,https://www.openstreetmap.org/node/9669405859,1
dc_8adc27a50dae,,Lumen McLean,Lumen Technologies,colocation,operational,38.9208538,-77.2115713,point,address,medium,1755 Old Meadow Road,McLean,VA,Fairfax,22102,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/9669639033"", ""source_record_id"": ""node/9669639033"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""McLean"", ""addr:housenumber"": ""1755"", ""addr:postcode"": ""22102"", ""addr:state"": ""VA"", ""addr:street"": ""Old Meadow Road"", ""name"": ""Lumen McLean"", ""operator"": ""Lumen Technologies"", ""operator:wikidata"": ""Q5063092"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/node/9669639033,1
dc_744d1af27151,,TierPoint Milwaukee,,colocation,operational,43.0093779,-87.9610618,point,address,medium,,,WI,Milwaukee,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/9721703993"", ""source_record_id"": ""node/9721703993"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""TierPoint Milwaukee"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/node/9721703993,1
dc_7cf3203418c1,,Frontier Science,,unknown,operational,42.9902011,-78.8123836,point,address,medium,4033 Maple Road,Amherst,NY,Erie,14226,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/9736262934"", ""source_record_id"": ""node/9736262934"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Amherst"", ""addr:housenumber"": ""4033"", ""addr:postcode"": ""14226"", ""addr:state"": ""NY"", ""addr:street"": ""Maple Road"", ""name"": ""Frontier Science"", ""phone"": ""+1-716-834-0900"", ""telecom"": ""data_center"", ""website"": ""https://www.frontierscience.org""}}]",OpenStreetMap,https://www.openstreetmap.org/node/9736262934,1
dc_65bb0220991a,,505 Marquette,,unknown,operational,35.0886289,-106.6526456,point,address,medium,505 Marquette Avenue Northwest,Albuquerque,NM,Bernalillo,87102,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/9808044830"", ""source_record_id"": ""node/9808044830"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Albuquerque"", ""addr:housenumber"": ""505"", ""addr:postcode"": ""87102"", ""addr:state"": ""NM"", ""addr:street"": ""Marquette Avenue Northwest"", ""name"": ""505 Marquette"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/node/9808044830,1
dc_b82bb79938c5,,123 Central,bigbyte.cc,unknown,operational,35.0844494,-106.6489853,point,address,medium,123 Central Avenue Northwest,Albuquerque,NM,Bernalillo,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/9808044840"", ""source_record_id"": ""node/9808044840"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Albuquerque"", ""addr:housenumber"": ""123"", ""addr:state"": ""NM"", ""addr:street"": ""Central Avenue Northwest"", ""name"": ""123 Central"", ""operator"": ""bigbyte.cc"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/node/9808044840,1
dc_a73011a6bd32,,,,unknown,operational,39.1011816,-94.5788209,point,address,medium,,,MO,Jackson,,US,,unknown,,unknown,,,,True,True,low,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/9861806598"", ""source_record_id"": ""node/9861806598"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""medium"", ""raw_attributes"": {""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/node/9861806598,1
dc_27fa53a57833,,Netrality Data Centers,,unknown,operational,39.1009071,-94.5811452,point,address,medium,1102 Grand Boulevard,Kansas City,MO,Jackson,64106,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/9922928085"", ""source_record_id"": ""node/9922928085"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Kansas City"", ""addr:housenumber"": ""1102"", ""addr:postcode"": ""64106"", ""addr:state"": ""MO"", ""addr:street"": ""Grand Boulevard"", ""name"": ""Netrality Data Centers"", ""telecom"": ""data_center"", ""website"": ""https://netrality.com/locations/data-center-kansas-city/""}}]",OpenStreetMap,https://www.openstreetmap.org/node/9922928085,1
dc_b4b0c8fc861f,,Microsoft,Microsoft,hyperscale,operational,18.4174359,-66.1089895,point,address,medium,48 Avenida El Caño,Guaynabo,PR,Guaynabo,00968,US,,unknown,,unknown,,,,False,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/10014176940"", ""source_record_id"": ""node/10014176940"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Guaynabo"", ""addr:housenumber"": ""48"", ""addr:postcode"": ""00968"", ""addr:state"": ""PR"", ""addr:street"": ""Avenida El Ca\u00f1o"", ""name"": ""Microsoft"", ""operator"": ""Microsoft"", ""operator:wikidata"": ""Q2283"", ""phone"": ""+1 787-273-3600"", ""telecom"": ""data_center"", ""website"": ""www,microsoft.com/es-pr""}}]",OpenStreetMap,https://www.openstreetmap.org/node/10014176940,1
dc_3e66f18578a7,,Netrality,Netrality,unknown,operational,41.8728811,-87.63344,point,address,medium,717 South Wells Street,Chicago,IL,Cook,60607,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/10537283366"", ""source_record_id"": ""node/10537283366"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Chicago"", ""addr:housenumber"": ""717"", ""addr:postcode"": ""60607"", ""addr:state"": ""IL"", ""addr:street"": ""South Wells Street"", ""name"": ""Netrality"", ""operator"": ""Netrality"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/node/10537283366,1
dc_d5e6794a2612,,Brandaleone Lab for Data and Visualization,Duke Libraries,unknown,operational,36.0030993,-78.9385323,point,address,medium,,,NC,Durham,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/10567817971"", ""source_record_id"": ""node/10567817971"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""description"": ""The Brandaleone Lab for Data and Visualization Services (https://library.duke.edu/data/about/lab) provides research computing for projects involving data analytics, data visualization, digital mapping and statistics. Computers in the lab are available for"", ""name"": ""Brandaleone Lab for Data and Visualization"", ""operator"": ""Duke Libraries"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/node/10567817971,1
dc_d1cc4e423ca1,,Frontier (supercomputer),Oak Ridge National Laboratory,unknown,operational,35.9295133,-84.310567,point,address,medium,,,TN,Roane,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/10648552506"", ""source_record_id"": ""node/10648552506"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Frontier (supercomputer)"", ""operator"": ""Oak Ridge National Laboratory"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/node/10648552506,1
dc_df2ff10d6779,,,Ntirety,unknown,operational,37.7796531,-122.3940005,point,address,medium,630 3rd Street,,CA,San Francisco,,US,,unknown,,unknown,,,,True,True,low,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/10780794741"", ""source_record_id"": ""node/10780794741"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""medium"", ""raw_attributes"": {""addr:housenumber"": ""630"", ""addr:state"": ""CA"", ""addr:street"": ""3rd Street"", ""operator"": ""Ntirety"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/node/10780794741,1
dc_23be1dc53fc6,,VaultLogix,,unknown,operational,33.627367,-111.9017033,point,address,medium,,,AZ,Maricopa,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/10796113031"", ""source_record_id"": ""node/10796113031"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""VaultLogix"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/node/10796113031,1
dc_60ad9b8f15c0,,Profit Finder Pro Software,,unknown,operational,33.6272477,-111.9020476,point,address,medium,,,AZ,Maricopa,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/10796113033"", ""source_record_id"": ""node/10796113033"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Profit Finder Pro Software"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/node/10796113033,1
dc_37739045bbd2,,DataPro USA Web Development,,unknown,operational,33.6116624,-111.9139825,point,address,medium,,,AZ,Maricopa,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/10798644674"", ""source_record_id"": ""node/10798644674"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""DataPro USA Web Development"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/node/10798644674,1
dc_4b4306dd4707,,e360,,unknown,operational,37.9710809,-122.0437382,point,address,medium,1855 Gateway Boulevard,Concord,CA,Contra Costa,94520,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/10880725408"", ""source_record_id"": ""node/10880725408"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Concord"", ""addr:housenumber"": ""1855"", ""addr:postcode"": ""94520"", ""addr:state"": ""CA"", ""addr:street"": ""Gateway Boulevard"", ""addr:unit"": ""Suite 730"", ""description"": ""e360 is a platform that delivers solutions to environmental challenges, promoting sustainable practices and a greener future for businesses and individuals worldwide."", ""name"": ""e360"", ""phone"": ""+1-877-368-4797"", ""telecom"": ""data_center"", ""website"": ""https://www.e360.com/""}}]",OpenStreetMap,https://www.openstreetmap.org/node/10880725408,1
dc_dd96fac8908c,,Digital Realty ORD10,Digital Realty,colocation,operational,41.8533507,-87.6183067,point,address,medium,350 East Cermak Road,Chicago,IL,Cook,60616,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/10910879064"", ""source_record_id"": ""node/10910879064"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Chicago"", ""addr:housenumber"": ""350"", ""addr:postcode"": ""60616"", ""addr:state"": ""IL"", ""addr:street"": ""East Cermak Road"", ""name"": ""Digital Realty ORD10"", ""operator"": ""Digital Realty"", ""operator:wikidata"": ""Q5275969"", ""ref"": ""ORD10"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/node/10910879064,1
dc_a00b59dd7f6f,,Centersquare Chicago Data Center - ORD1,Centersquare,colocation,operational,41.8533827,-87.6186071,point,address,medium,350 East Cermak Road,Chicago,IL,Cook,60616,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/10910879065"", ""source_record_id"": ""node/10910879065"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Chicago"", ""addr:housenumber"": ""350"", ""addr:postcode"": ""60616"", ""addr:state"": ""IL"", ""addr:street"": ""East Cermak Road"", ""name"": ""Centersquare Chicago Data Center - ORD1"", ""operator"": ""Centersquare"", ""operator:wikidata"": ""Q127304226"", ""ref"": ""ORD1"", ""telecom"": ""data_center"", ""website"": ""https://centersquaredc.com/data-centers/chicago#chicagocermak-ord1""}}]",OpenStreetMap,https://www.openstreetmap.org/node/10910879065,1
dc_06c982ebea67,,K-Motion Interactive,,unknown,operational,33.6344843,-111.8843457,point,address,medium,,,AZ,Maricopa,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/10938672218"", ""source_record_id"": ""node/10938672218"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""K-Motion Interactive"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/node/10938672218,1
dc_e2f0d5b0e152,,West Monroe,,unknown,operational,41.8805271,-87.6359383,point,address,medium,,,IL,Cook,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/10945121336"", ""source_record_id"": ""node/10945121336"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""West Monroe"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/node/10945121336,1
dc_7f825ec9635c,,Iron Mountain Data Centers AZS-1,,colocation,operational,33.6446663,-111.8960985,point,address,medium,,,AZ,Maricopa,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/11018926315"", ""source_record_id"": ""node/11018926315"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Iron Mountain Data Centers AZS-1"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/node/11018926315,1
dc_9aa82f5bcf8d,,CoreSite Chicago Data Center (CH1),CoreSite,colocation,operational,41.8759405,-87.6314655,point,address,medium,427 South LaSalle Street,Chicago,IL,Cook,60605,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/11098469355"", ""source_record_id"": ""node/11098469355"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Chicago"", ""addr:housenumber"": ""427"", ""addr:postcode"": ""60605"", ""addr:state"": ""IL"", ""addr:street"": ""South LaSalle Street"", ""clli"": ""CHCGILWU"", ""communication"": ""fiber"", ""name"": ""CoreSite Chicago Data Center (CH1)"", ""old_ref"": ""Western Union"", ""operator"": ""CoreSite"", ""operator:wikidata"": ""Q5170140"", ""ref"": ""CH1"", ""telecom"": ""data_center"", ""telecom:medium"": ""fibre"", ""website"": ""https://www.coresite.com/data-center/ch1-chicago-il""}}]",OpenStreetMap,https://www.openstreetmap.org/node/11098469355,1
