facility_id,campus_id,name,operator_company,facility_type,status,compute_capabilities,latitude,longitude,geom_type,geocode_precision,coordinate_precision,coord_confidence,address,city,state,county,zip,country,size_sqft,area_basis,num_floors,power_capacity_mw,power_basis,power_demand_mw,year_opened,planned_year,in_conus,included,confidence,notes,snapshot_date,dataset_version,sources_json,source_name,source_url,n_sources,coordinate_status,verification_status,confirmed_lat,confirmed_lon,verification_evidence,verification_source,verification_confidence,verification_date,verification_method,original_lat,original_lon
dc_e6031badf345,,San Jose Colocation Center,CoreSite,colocation,operational,,37.3341181,-121.891646,point,address,building,medium,55 South Market Street,San Jose,CA,Santa Clara,95113,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/8897151054"", ""source_record_id"": ""node/8897151054"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""San Jose"", ""addr:housenumber"": ""55"", ""addr:postcode"": ""95113"", ""addr:state"": ""CA"", ""addr:street"": ""South Market Street"", ""addr:unit"": ""104"", ""fixme"": ""Somewhere in this building"", ""name"": ""San Jose Colocation Center"", ""official_name"": ""CoreSite Real Estate 55 S Market Street, L.L.C."", ""operator"": ""CoreSite"", ""operator:wikidata"": ""Q5170140"", ""ref"": ""SV1"", ""telecom"": ""data_center"", ""website"": ""https://www.coresite.com/data-center/sv1-san-jose-ca""}}]",OpenStreetMap,https://www.openstreetmap.org/node/8897151054,1,on_osm_building_single_source,pending,,,,,,,,37.3341181,-121.891646
dc_a6907eaa6ace,,Amazon Web Services IAD69,Amazon Web Services,hyperscale,operational,,39.0254851,-77.4146998,point,address,building,medium,,,VA,Loudoun,,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/9092482804"", ""source_record_id"": ""node/9092482804"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Amazon Web Services IAD69"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""IAD69"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/node/9092482804,1,independently_confirmed_on_building,pending,,,,,,,,39.0254851,-77.4146998
dc_165fe373f4a4,,Stream Data Centers Houston,,unknown,operational,,30.1777082,-95.486593,point,parcel,building,high,4001 Technology Forest Boulevard,The Woodlands,TX,Montgomery,77381,US,126121.9,gross_building,,,unknown,12.61,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/9190480200"", ""source_record_id"": ""node/9190480200"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""The Woodlands"", ""addr:housenumber"": ""4001"", ""addr:postcode"": ""77381"", ""addr:state"": ""TX"", ""addr:street"": ""Technology Forest Boulevard"", ""name"": ""Stream Data Centers Houston"", ""telecom"": ""data_center"", ""website"": ""https://www.streamdatacenters.com/datacenters/houston-the-woodlands/""}}, {""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/744177375"", ""source_record_id"": ""way/744177375"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""medium"", ""raw_attributes"": {""building"": ""yes"", ""telecom"": ""data_center""}}, {""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/8082"", ""source_record_id"": ""8082"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Stream Data Centers - Houston I"", ""city"": ""The Woodlands"", ""state"": ""TX"", ""zipcode"": ""77381"", ""address1"": ""4001 Technology Forest Blvd"", ""org_id"": 12303, ""campus_id"": null}}]",OpenStreetMap,https://www.openstreetmap.org/node/9190480200,3,independently_confirmed_on_building,pending,,,,,,,,30.1777082,-95.486593
dc_70473eb49a8f,,Crown Castle Baltimore,Crown Castle Fiber,unknown,operational,,39.2877017,-76.6064893,point,address,building,medium,111 Market Place,Baltimore,MD,Baltimore,21202-4036,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/9669340912"", ""source_record_id"": ""node/9669340912"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Baltimore"", ""addr:housenumber"": ""111"", ""addr:postcode"": ""21202-4036"", ""addr:state"": ""MD"", ""addr:street"": ""Market Place"", ""addr:unit"": ""Suite 123"", ""name"": ""Crown Castle Baltimore"", ""operator"": ""Crown Castle Fiber"", ""phone"": ""+1 877 486 9377"", ""ref"": ""Baltimore"", ""telecom"": ""data_center"", ""website"": ""https://www.crowncastle.com/communities/baltimore-md.aspx""}}, {""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/7273"", ""source_record_id"": ""7273"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Crown Castle Baltimore (111 Market, 700 E Pratt)"", ""city"": ""Baltimore"", ""state"": ""MD"", ""zipcode"": ""21202-4035"", ""address1"": ""111 Market Pl"", ""org_id"": 15332, ""campus_id"": null}}]",OpenStreetMap,https://www.openstreetmap.org/node/9669340912,2,on_osm_building_single_source,pending,,,,,,,,39.2877017,-76.6064893
dc_a5cc2c2adb3a,,AiNET One Market Center,AiNET,unknown,operational,,39.2917583,-76.6203737,point,address,building,medium,300 West Lexington Street,Baltimore,MD,Baltimore,21201,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/9669405859"", ""source_record_id"": ""node/9669405859"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Baltimore"", ""addr:housenumber"": ""300"", ""addr:postcode"": ""21201"", ""addr:state"": ""MD"", ""addr:street"": ""West Lexington Street"", ""name"": ""AiNET One Market Center"", ""operator"": ""AiNET"", ""phone"": ""+1 301 931 6574"", ""ref"": ""BW1"", ""telecom"": ""data_center"", ""website"": ""https://www.ai.net/""}}]",OpenStreetMap,https://www.openstreetmap.org/node/9669405859,1,on_osm_building_single_source,pending,,,,,,,,39.2917583,-76.6203737
dc_8adc27a50dae,,Lumen McLean,Lumen Technologies,colocation,operational,,38.9208538,-77.2115713,point,address,building,medium,1755 Old Meadow Road,McLean,VA,Fairfax,22102,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/9669639033"", ""source_record_id"": ""node/9669639033"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""McLean"", ""addr:housenumber"": ""1755"", ""addr:postcode"": ""22102"", ""addr:state"": ""VA"", ""addr:street"": ""Old Meadow Road"", ""name"": ""Lumen McLean"", ""operator"": ""Lumen Technologies"", ""operator:wikidata"": ""Q5063092"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/node/9669639033,1,independently_confirmed_on_building,pending,,,,,,,,38.9208538,-77.2115713
dc_14899623a0b1,,TierPoint Milwaukee,,colocation,operational,,43.0093779,-87.9610618,point,address,building,medium,3701 W. Burnham St,Milwaukee,WI,Milwaukee,53215,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/9721703993"", ""source_record_id"": ""node/9721703993"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""TierPoint Milwaukee"", ""telecom"": ""data_center""}}, {""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/8594"", ""source_record_id"": ""8594"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""TierPoint Milwaukee"", ""city"": ""Milwaukee"", ""state"": ""WI"", ""zipcode"": ""53215"", ""address1"": ""3701 W. Burnham St"", ""org_id"": 882, ""campus_id"": null}}]",OpenStreetMap,https://www.openstreetmap.org/node/9721703993,2,independently_confirmed_on_building,pending,,,,,,,,43.0093779,-87.9610618
dc_7cf3203418c1,,Frontier Science,,unknown,operational,,42.9902011,-78.8123836,point,address,building,medium,4033 Maple Road,Amherst,NY,Erie,14226,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/9736262934"", ""source_record_id"": ""node/9736262934"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Amherst"", ""addr:housenumber"": ""4033"", ""addr:postcode"": ""14226"", ""addr:state"": ""NY"", ""addr:street"": ""Maple Road"", ""name"": ""Frontier Science"", ""phone"": ""+1-716-834-0900"", ""telecom"": ""data_center"", ""website"": ""https://www.frontierscience.org""}}]",OpenStreetMap,https://www.openstreetmap.org/node/9736262934,1,independently_confirmed_on_building,pending,,,,,,,,42.9902011,-78.8123836
dc_8d9f4b8cf0b8,,505 Marquette,,unknown,operational,,35.0886289,-106.6526456,point,address,building,medium,505 Marquette Avenue Northwest,Albuquerque,NM,Bernalillo,87102,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/9808044830"", ""source_record_id"": ""node/9808044830"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Albuquerque"", ""addr:housenumber"": ""505"", ""addr:postcode"": ""87102"", ""addr:state"": ""NM"", ""addr:street"": ""Marquette Avenue Northwest"", ""name"": ""505 Marquette"", ""telecom"": ""data_center""}}, {""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/9429"", ""source_record_id"": ""9429"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""505 Marquette -- Lobo Internet"", ""city"": ""Albuquerque"", ""state"": ""NM"", ""zipcode"": ""87102"", ""address1"": ""505 Marquette NW"", ""org_id"": 22612, ""campus_id"": null}}]",OpenStreetMap,https://www.openstreetmap.org/node/9808044830,2,on_osm_building_single_source,pending,,,,,,,,35.0886289,-106.6526456
dc_b82bb79938c5,,123 Central,bigbyte.cc,unknown,operational,,35.0844494,-106.6489853,point,address,building,medium,123 Central Avenue Northwest,Albuquerque,NM,Bernalillo,,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/9808044840"", ""source_record_id"": ""node/9808044840"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Albuquerque"", ""addr:housenumber"": ""123"", ""addr:state"": ""NM"", ""addr:street"": ""Central Avenue Northwest"", ""name"": ""123 Central"", ""operator"": ""bigbyte.cc"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/node/9808044840,1,independently_confirmed_on_building,pending,,,,,,,,35.0844494,-106.6489853
dc_02eebfd81a53,,Oak Tower,,unknown,operational,,39.1011816,-94.5788209,point,address,building,medium,324 E. 11th St.,Kansas City,MO,Jackson,64106,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/9861806598"", ""source_record_id"": ""node/9861806598"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""medium"", ""raw_attributes"": {""telecom"": ""data_center""}}, {""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/829"", ""source_record_id"": ""829"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Oak Tower"", ""city"": ""Kansas City"", ""state"": ""MO"", ""zipcode"": ""64106"", ""address1"": ""324 E. 11th St."", ""org_id"": 1324, ""campus_id"": null}}, {""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/2793"", ""source_record_id"": ""2793"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""NetSolus Inc"", ""city"": ""Kansas City"", ""state"": ""MO"", ""zipcode"": ""64106"", ""address1"": ""324 East 11th"", ""org_id"": 14081, ""campus_id"": null}}, {""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/14908"", ""source_record_id"": ""14908"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""IP Pathways KC1"", ""city"": ""Kansas City"", ""state"": ""MO"", ""zipcode"": ""64106"", ""address1"": ""324 East 11th"", ""org_id"": 20970, ""campus_id"": null}}]",OpenStreetMap,https://www.openstreetmap.org/node/9861806598,4,on_osm_building_single_source,pending,,,,,,,,39.1011816,-94.5788209
dc_27fa53a57833,,Netrality Data Centers,,unknown,operational,,39.1009071,-94.5811452,point,address,building,medium,1102 Grand Boulevard,Kansas City,MO,Jackson,64106,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/9922928085"", ""source_record_id"": ""node/9922928085"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Kansas City"", ""addr:housenumber"": ""1102"", ""addr:postcode"": ""64106"", ""addr:state"": ""MO"", ""addr:street"": ""Grand Boulevard"", ""name"": ""Netrality Data Centers"", ""telecom"": ""data_center"", ""website"": ""https://netrality.com/locations/data-center-kansas-city/""}}]",OpenStreetMap,https://www.openstreetmap.org/node/9922928085,1,on_osm_building_single_source,pending,,,,,,,,39.1009071,-94.5811452
dc_52be2b848b4f,,Netrality,Netrality,unknown,operational,,41.8728811,-87.63344,point,address,building,medium,717 South Wells Street,Chicago,IL,Cook,60607,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/10537283366"", ""source_record_id"": ""node/10537283366"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Chicago"", ""addr:housenumber"": ""717"", ""addr:postcode"": ""60607"", ""addr:state"": ""IL"", ""addr:street"": ""South Wells Street"", ""name"": ""Netrality"", ""operator"": ""Netrality"", ""telecom"": ""data_center""}}, {""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/3398"", ""source_record_id"": ""3398"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Netrality Chicago - 717 S Wells"", ""city"": ""Chicago"", ""state"": ""IL"", ""zipcode"": ""60607"", ""address1"": ""717 S Wells - Netrality Data Center Meet Me Room"", ""org_id"": 13880, ""campus_id"": null}}]",OpenStreetMap,https://www.openstreetmap.org/node/10537283366,2,independently_confirmed_on_building,pending,,,,,,,,41.8728811,-87.63344
dc_d5e6794a2612,,Brandaleone Lab for Data and Visualization,Duke Libraries,unknown,operational,,36.0030993,-78.9385323,point,address,building,medium,,,NC,Durham,,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/10567817971"", ""source_record_id"": ""node/10567817971"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""description"": ""The Brandaleone Lab for Data and Visualization Services (https://library.duke.edu/data/about/lab) provides research computing for projects involving data analytics, data visualization, digital mapping and statistics. Computers in the lab are available for"", ""name"": ""Brandaleone Lab for Data and Visualization"", ""operator"": ""Duke Libraries"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/node/10567817971,1,on_osm_building_single_source,pending,,,,,,,,36.0030993,-78.9385323
dc_d1cc4e423ca1,,Frontier (supercomputer),Oak Ridge National Laboratory,unknown,operational,,35.9295133,-84.310567,point,address,building,medium,,,TN,Roane,,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/10648552506"", ""source_record_id"": ""node/10648552506"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""Frontier (supercomputer)"", ""operator"": ""Oak Ridge National Laboratory"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/node/10648552506,1,on_osm_building_single_source,pending,,,,,,,,35.9295133,-84.310567
dc_1771855b67b2,,TelePacific,Ntirety,unknown,operational,,37.7796531,-122.3940005,point,address,building,medium,630 3rd Street,San Francisco,CA,San Francisco,94107,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/10780794741"", ""source_record_id"": ""node/10780794741"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""medium"", ""raw_attributes"": {""addr:housenumber"": ""630"", ""addr:state"": ""CA"", ""addr:street"": ""3rd Street"", ""operator"": ""Ntirety"", ""telecom"": ""data_center""}}, {""source_name"": ""PeeringDB"", ""source_url"": ""https://www.peeringdb.com/fac/767"", ""source_record_id"": ""767"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""TelePacific"", ""city"": ""San Francisco"", ""state"": ""CA"", ""zipcode"": ""94107"", ""address1"": ""630 3rd Street"", ""org_id"": 5904, ""campus_id"": null}}]",OpenStreetMap,https://www.openstreetmap.org/node/10780794741,2,on_osm_building_single_source,pending,,,,,,,,37.7796531,-122.3940005
dc_23be1dc53fc6,,VaultLogix,,unknown,operational,,33.627367,-111.9017033,point,address,building,medium,,,AZ,Maricopa,,US,,unknown,,,unknown,,,,True,True,high,,2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/node/10796113031"", ""source_record_id"": ""node/10796113031"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""name"": ""VaultLogix"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/node/10796113031,1,independently_confirmed_on_building,pending,,,,,,,,33.627367,-111.9017033
